Date,Time,Voltage1,Current1 ,Status1,BAT %,,
12/7/2025,3:29:34,58.87,0,Discharging,,0,Discharging
12/7/2025,3:29:42,58.87,0,Discharging,,0,Discharging
12/7/2025,3:29:48,58.87,0,Discharging,,0,Discharging
12/7/2025,3:29:56,58.88,0,Discharging,,0,Discharging
12/7/2025,3:30:02,58.88,0,Discharging,,0,Discharging
12/7/2025,3:30:07,58.88,0,Discharging,,0,Discharging
12/7/2025,3:30:14,58.88,0,Discharging,,0,Discharging
12/7/2025,3:30:22,58.87,0,Discharging,,0,Discharging
12/7/2025,3:30:28,58.87,0,Discharging,,0,Discharging
12/7/2025,3:30:34,58.86,0,Discharging,,0,Discharging
12/7/2025,3:30:39,58.86,0,Discharging,,0,Discharging
12/7/2025,3:30:46,58.87,0,Discharging,,0,Discharging
12/7/2025,3:30:51,58.86,0,Discharging,,0,Discharging
12/7/2025,3:30:58,58.87,0,Discharging,,0,Discharging
12/7/2025,3:31:04,58.87,0,Discharging,,0,Discharging
12/7/2025,3:31:12,58.87,0,Discharging,,0,Discharging
12/7/2025,3:31:20,58.88,0,Discharging,,0,Discharging
12/7/2025,3:31:28,58.88,0,Discharging,,0,Discharging
12/7/2025,3:31:34,58.88,0,Discharging,,0,Discharging
12/7/2025,3:31:40,58.88,0,Discharging,,0,Discharging
12/7/2025,3:31:46,58.88,0,Discharging,,0,Discharging
12/7/2025,3:31:51,58.88,0,Discharging,,0,Discharging
12/7/2025,3:31:57,58.88,0,Discharging,,0,Discharging
12/7/2025,3:32:02,58.87,0,Discharging,,0,Discharging
12/7/2025,3:32:10,58.88,0,Discharging,,0,Discharging
12/7/2025,3:32:16,58.87,0,Discharging,,0,Discharging
12/7/2025,3:32:22,58.88,0,Discharging,,0,Discharging
12/7/2025,3:32:29,58.87,0,Discharging,,0,Discharging
12/7/2025,3:32:36,58.88,0,Discharging,,0,Discharging
12/7/2025,3:32:42,58.87,0,Discharging,,0,Discharging
12/7/2025,3:32:50,58.88,0,Discharging,,0,Discharging
12/7/2025,3:32:57,58.87,0,Discharging,,0,Discharging
12/7/2025,3:33:02,58.87,0,Discharging,,0,Discharging
12/7/2025,3:33:08,58.88,0,Discharging,,0,Discharging
12/7/2025,3:33:14,58.88,0,Discharging,,0,Discharging
12/7/2025,3:33:21,58.88,0,Discharging,,0,Discharging
12/7/2025,3:33:27,58.87,0,Discharging,,0,Discharging
12/7/2025,3:33:33,58.87,0,Discharging,,0,Discharging
12/7/2025,3:33:39,58.87,0,Discharging,,0,Discharging
12/7/2025,3:33:46,58.87,0,Discharging,,0,Discharging
12/7/2025,3:33:52,58.88,0,Discharging,,0,Discharging
12/7/2025,3:33:58,58.87,0,Discharging,,0,Discharging
12/7/2025,3:34:05,58.87,0,Discharging,,0,Discharging
12/7/2025,3:34:11,58.87,0,Discharging,,0,Discharging
12/7/2025,3:34:17,58.87,0,Discharging,,0,Discharging
12/7/2025,3:34:23,58.88,0,Discharging,,0,Discharging
12/7/2025,3:34:28,58.88,0,Discharging,,0,Discharging
12/7/2025,3:34:34,58.87,0,Discharging,,0,Discharging
12/7/2025,3:34:39,58.87,0,Discharging,,0,Discharging
12/7/2025,3:34:45,58.87,0,Discharging,,0,Discharging
12/7/2025,3:34:51,58.87,0,Discharging,,0,Discharging
12/7/2025,3:34:57,58.88,0,Discharging,,0,Discharging
12/7/2025,3:35:03,58.87,0,Discharging,,0,Discharging
12/7/2025,3:35:09,58.88,0,Discharging,,0,Discharging
12/7/2025,3:35:15,58.88,0,Discharging,,0,Discharging
12/7/2025,3:35:21,58.88,0,Discharging,,0,Discharging
12/7/2025,3:35:26,58.88,0,Discharging,,0,Discharging
12/7/2025,3:35:32,58.88,0,Discharging,,0,Discharging
12/7/2025,3:35:38,58.88,0,Discharging,,0,Discharging
12/7/2025,3:35:44,58.88,0,Discharging,,0,Discharging
12/7/2025,3:35:53,58.88,0,Discharging,,0,Discharging
12/7/2025,3:35:59,58.88,0,Discharging,,0,Discharging
12/7/2025,3:36:04,58.88,0,Discharging,,0,Discharging
12/7/2025,3:36:10,58.88,0,Discharging,,0,Discharging
12/7/2025,3:36:16,58.88,0,Discharging,,0,Discharging
12/7/2025,3:36:22,58.88,0,Discharging,,0,Discharging
12/7/2025,3:36:28,58.88,0,Discharging,,0,Discharging
12/7/2025,3:36:34,58.87,0,Discharging,,0,Discharging
12/7/2025,3:36:39,58.88,0,Discharging,,0,Discharging
12/7/2025,3:36:45,58.87,0,Discharging,,0,Discharging
12/7/2025,3:36:52,58.87,0,Discharging,,0,Discharging
12/7/2025,3:36:58,58.87,0,Discharging,,0,Discharging
12/7/2025,3:37:04,58.88,0,Discharging,,0,Discharging
12/7/2025,3:37:09,58.87,0,Discharging,,0,Discharging
12/7/2025,3:37:15,58.86,0,Discharging,,0,Discharging
12/7/2025,3:37:21,58.87,0,Discharging,,0,Discharging
12/7/2025,3:37:28,58.87,0,Discharging,,0,Discharging
12/7/2025,3:37:33,58.87,0,Discharging,,0,Discharging
12/7/2025,3:37:39,58.87,0,Discharging,,0,Discharging
12/7/2025,3:37:45,58.87,0,Discharging,,0,Discharging
12/7/2025,3:37:51,58.87,0,Discharging,,0,Discharging
12/7/2025,3:37:57,58.87,0,Discharging,,0,Discharging
12/7/2025,3:38:03,58.87,0,Discharging,,0,Discharging
12/7/2025,3:38:08,58.87,0,Discharging,,0,Discharging
12/7/2025,3:38:14,58.87,0,Discharging,,0,Discharging
12/7/2025,3:38:19,58.87,0,Discharging,,0,Discharging
12/7/2025,3:38:25,58.88,0,Discharging,,0,Discharging
12/7/2025,3:38:30,58.88,0,Discharging,,0,Discharging
12/7/2025,3:38:36,58.88,0,Discharging,,0,Discharging
12/7/2025,3:38:41,58.88,0,Discharging,,0,Discharging
12/7/2025,3:38:47,58.88,0,Discharging,,0,Discharging
12/7/2025,3:38:53,58.88,0,Discharging,,0,Discharging
12/7/2025,3:38:59,58.87,0,Discharging,,0,Discharging
12/7/2025,3:39:05,58.88,0,Discharging,,0,Discharging
12/7/2025,3:39:11,58.88,0,Discharging,,0,Discharging
12/7/2025,3:39:17,58.88,0,Discharging,,0,Discharging
12/7/2025,3:39:24,58.88,0,Discharging,,0,Discharging
12/7/2025,3:39:30,58.87,0,Discharging,,0,Discharging
12/7/2025,3:39:36,58.88,0,Discharging,,0,Discharging
12/7/2025,3:39:42,58.87,0,Discharging,,0,Discharging
12/7/2025,3:39:48,58.88,0,Discharging,,0,Discharging
12/7/2025,3:39:54,58.87,0,Discharging,,0,Discharging
12/7/2025,3:40:00,58.87,0,Discharging,,0,Discharging
12/7/2025,3:40:06,58.87,0,Discharging,,0,Discharging
12/7/2025,3:40:13,58.87,0,Discharging,,0,Discharging
12/7/2025,3:40:19,58.86,0,Discharging,,0,Discharging
12/7/2025,3:40:25,58.87,0,Discharging,,0,Discharging
12/7/2025,3:40:31,58.87,0,Discharging,,0,Discharging
12/7/2025,3:40:36,58.87,0,Discharging,,0,Discharging
12/7/2025,3:40:43,58.88,0,Discharging,,0,Discharging
12/7/2025,3:40:49,58.88,0,Discharging,,0,Discharging
12/7/2025,3:40:54,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:03,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:09,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:15,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:21,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:26,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:32,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:37,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:43,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:48,58.88,0,Discharging,,0,Discharging
12/7/2025,3:41:54,58.88,0,Discharging,,0,Discharging
12/7/2025,3:42:00,58.88,0,Discharging,,0,Discharging
12/7/2025,3:42:05,58.88,0,Discharging,,0,Discharging
12/7/2025,3:42:11,58.88,0,Discharging,,0,Discharging
12/7/2025,3:42:17,58.88,0,Discharging,,0,Discharging
12/7/2025,3:42:23,58.87,0,Discharging,,0,Discharging
12/7/2025,3:42:29,58.87,0,Discharging,,0,Discharging
12/7/2025,3:42:35,58.86,0,Discharging,,0,Discharging
12/7/2025,3:42:41,58.87,0,Discharging,,0,Discharging
12/7/2025,3:42:48,58.88,0,Discharging,,0,Discharging
12/7/2025,3:42:54,58.88,0,Discharging,,0,Discharging
12/7/2025,3:43:00,58.88,0,Discharging,,0,Discharging
12/7/2025,3:43:06,58.88,0,Discharging,,0,Discharging
12/7/2025,3:43:12,58.88,0,Discharging,,0,Discharging
12/7/2025,3:43:18,58.88,0,Discharging,,0,Discharging
12/7/2025,3:43:25,58.87,0,Discharging,,0,Discharging
12/7/2025,3:43:31,58.87,0,Discharging,,0,Discharging
12/7/2025,3:43:37,58.88,0,Discharging,,0,Discharging
12/7/2025,3:43:46,58.88,0,Discharging,,0,Discharging
12/7/2025,3:43:51,58.87,0,Discharging,,0,Discharging
12/7/2025,3:43:57,58.87,0,Discharging,,0,Discharging
12/7/2025,3:44:03,58.88,0,Discharging,,0,Discharging
12/7/2025,3:44:08,58.88,0,Discharging,,0,Discharging
12/7/2025,3:44:15,58.87,0,Discharging,,0,Discharging
12/7/2025,3:44:20,58.87,0,Discharging,,0,Discharging
12/7/2025,3:44:26,58.88,0,Discharging,,0,Discharging
12/7/2025,3:44:32,58.88,0,Discharging,,0,Discharging
12/7/2025,3:44:40,58.88,0,Discharging,,0,Discharging
12/7/2025,3:44:46,58.88,0,Discharging,,0,Discharging
12/7/2025,3:44:51,58.88,0,Discharging,,0,Discharging
12/7/2025,3:44:58,58.88,0,Discharging,,0,Discharging
12/7/2025,3:45:04,58.88,0,Discharging,,0,Discharging
12/7/2025,3:45:10,58.88,0,Discharging,,0,Discharging
12/7/2025,3:45:16,58.88,0,Discharging,,0,Discharging
12/7/2025,3:45:21,58.88,0,Discharging,,0,Discharging
12/7/2025,3:45:26,58.87,0,Discharging,,0,Discharging
12/7/2025,3:45:32,58.88,0,Discharging,,0,Discharging
12/7/2025,3:45:39,58.87,0,Discharging,,0,Discharging
12/7/2025,3:45:45,58.87,0,Discharging,,0,Discharging
12/7/2025,3:45:50,58.86,0,Discharging,,0,Discharging
12/7/2025,3:45:57,58.86,0,Discharging,,0,Discharging
12/7/2025,3:46:02,58.87,0,Discharging,,0,Discharging
12/7/2025,3:46:08,58.87,0,Discharging,,0,Discharging
12/7/2025,3:46:13,58.88,0,Discharging,,0,Discharging
12/7/2025,3:46:19,58.87,0,Discharging,,0,Discharging
12/7/2025,3:46:25,58.88,0,Discharging,,0,Discharging
12/7/2025,3:46:31,58.88,0,Discharging,,0,Discharging
12/7/2025,3:46:36,58.88,0,Discharging,,0,Discharging
12/7/2025,3:46:42,58.88,0,Discharging,,0,Discharging
12/7/2025,3:46:51,58.88,0,Discharging,,0,Discharging
12/7/2025,3:46:57,58.89,0,Discharging,,0,Discharging
12/7/2025,3:47:02,58.88,0,Discharging,,0,Discharging
12/7/2025,3:47:08,58.88,0,Discharging,,0,Discharging
12/7/2025,3:47:14,58.88,0,Discharging,,0,Discharging
12/7/2025,3:47:19,58.88,0,Discharging,,0,Discharging
12/7/2025,3:47:27,58.88,0,Discharging,,0,Discharging
12/7/2025,3:47:33,58.88,0,Discharging,,0,Discharging
12/7/2025,3:47:39,58.88,0,Discharging,,0,Discharging
12/7/2025,3:47:45,58.87,0,Discharging,,0,Discharging
12/7/2025,3:47:51,58.87,0,Discharging,,0,Discharging
12/7/2025,3:47:57,58.87,0,Discharging,,0,Discharging
12/7/2025,3:48:03,58.87,0,Discharging,,0,Discharging
12/7/2025,3:48:09,58.87,0,Discharging,,0,Discharging
12/7/2025,3:48:16,58.88,0,Discharging,,0,Discharging
12/7/2025,3:48:23,58.88,0,Discharging,,0,Discharging
12/7/2025,3:48:29,58.87,0,Discharging,,0,Discharging
12/7/2025,3:48:35,58.87,0,Discharging,,0,Discharging
12/7/2025,3:48:42,58.87,0,Discharging,,0,Discharging
12/7/2025,3:48:47,58.88,0,Discharging,,0,Discharging
12/7/2025,3:48:53,58.87,0,Discharging,,0,Discharging
12/7/2025,3:48:58,58.87,0,Discharging,,0,Discharging
12/7/2025,3:49:04,58.87,0,Discharging,,0,Discharging
12/7/2025,3:49:09,58.87,0,Discharging,,0,Discharging
12/7/2025,3:49:15,58.87,0,Discharging,,0,Discharging
12/7/2025,3:49:20,58.88,0,Discharging,,0,Discharging
12/7/2025,3:49:26,58.88,0,Discharging,,0,Discharging
12/7/2025,3:49:32,58.88,0,Discharging,,0,Discharging
12/7/2025,3:49:37,58.88,0,Discharging,,0,Discharging
12/7/2025,3:49:45,58.88,0,Discharging,,0,Discharging
12/7/2025,3:49:50,58.88,0,Discharging,,0,Discharging
12/7/2025,3:49:56,58.87,0,Discharging,,0,Discharging
12/7/2025,3:50:02,58.88,0,Discharging,,0,Discharging
12/7/2025,3:50:08,58.88,0,Discharging,,0,Discharging
12/7/2025,3:50:13,58.88,0,Discharging,,0,Discharging
12/7/2025,3:50:19,58.88,0,Discharging,,0,Discharging
12/7/2025,3:50:27,58.88,0,Discharging,,0,Discharging
12/7/2025,3:50:33,58.87,0,Discharging,,0,Discharging
12/7/2025,3:50:38,58.87,0,Discharging,,0,Discharging
12/7/2025,3:50:44,58.87,0,Discharging,,0,Discharging
12/7/2025,3:50:49,58.87,0,Discharging,,0,Discharging
12/7/2025,3:50:55,58.87,0,Discharging,,0,Discharging
12/7/2025,3:51:00,58.87,0,Discharging,,0,Discharging
12/7/2025,3:51:06,58.88,0,Discharging,,0,Discharging
12/7/2025,3:51:14,58.87,0,Discharging,,0,Discharging
12/7/2025,3:51:20,58.87,0,Discharging,,0,Discharging
12/7/2025,3:51:25,58.87,0,Discharging,,0,Discharging
12/7/2025,3:51:34,58.87,0,Discharging,,0,Discharging
12/7/2025,3:51:41,58.86,0,Discharging,,0,Discharging
12/7/2025,3:51:46,58.86,0,Discharging,,0,Discharging
12/7/2025,3:51:52,58.86,0,Discharging,,0,Discharging
12/7/2025,3:51:59,58.85,0,Discharging,,0,Discharging
12/7/2025,3:52:05,58.86,0,Discharging,,0,Discharging
12/7/2025,3:52:11,58.87,0,Discharging,,0,Discharging
12/7/2025,3:52:17,58.88,0,Discharging,,0,Discharging
12/7/2025,3:52:22,58.88,0,Discharging,,0,Discharging
12/7/2025,3:52:28,58.88,0,Discharging,,0,Discharging
12/7/2025,3:52:34,58.88,0,Discharging,,0,Discharging
12/7/2025,3:52:39,58.88,0,Discharging,,0,Discharging
12/7/2025,3:52:45,58.88,0,Discharging,,0,Discharging
12/7/2025,3:52:50,58.88,0,Discharging,,0,Discharging
12/7/2025,3:52:56,58.87,0,Discharging,,0,Discharging
12/7/2025,3:53:02,58.87,0,Discharging,,0,Discharging
12/7/2025,3:53:07,58.87,0,Discharging,,0,Discharging
12/7/2025,3:53:13,58.86,0,Discharging,,0,Discharging
12/7/2025,3:53:19,58.87,0,Discharging,,0,Discharging
12/7/2025,3:53:25,58.86,0,Discharging,,0,Discharging
12/7/2025,3:53:31,58.86,0,Discharging,,0,Discharging
12/7/2025,3:53:37,58.87,0,Discharging,,0,Discharging
12/7/2025,3:53:42,58.87,0,Discharging,,0,Discharging
12/7/2025,3:53:48,58.87,0,Discharging,,0,Discharging
12/7/2025,3:53:53,58.86,0,Discharging,,0,Discharging
12/7/2025,3:53:58,58.87,0,Discharging,,0,Discharging
12/7/2025,3:54:04,58.87,0,Discharging,,0,Discharging
12/7/2025,3:54:09,58.86,0,Discharging,,0,Discharging
12/7/2025,3:54:15,58.87,0,Discharging,,0,Discharging
12/7/2025,3:54:21,58.87,0,Discharging,,0,Discharging
12/7/2025,3:54:27,58.87,0,Discharging,,0,Discharging
12/7/2025,3:54:32,58.86,0,Discharging,,0,Discharging
12/7/2025,3:54:38,58.86,0,Discharging,,0,Discharging
12/7/2025,3:54:44,58.86,0,Discharging,,0,Discharging
12/7/2025,3:54:49,58.87,0,Discharging,,0,Discharging
12/7/2025,3:54:58,58.86,0,Discharging,,0,Discharging
12/7/2025,3:55:04,58.86,0,Discharging,,0,Discharging
12/7/2025,3:55:10,58.86,0,Discharging,,0,Discharging
12/7/2025,3:55:15,58.86,0,Discharging,,0,Discharging
12/7/2025,3:55:21,58.87,0,Discharging,,0,Discharging
12/7/2025,3:55:27,58.87,0,Discharging,,0,Discharging
12/7/2025,3:55:32,58.88,0,Discharging,,0,Discharging
12/7/2025,3:55:39,58.88,0,Discharging,,0,Discharging
12/7/2025,3:55:46,58.88,0,Discharging,,0,Discharging
12/7/2025,3:55:52,58.88,0,Discharging,,0,Discharging
12/7/2025,3:55:58,58.88,0,Discharging,,0,Discharging
12/7/2025,3:56:04,58.88,0,Discharging,,0,Discharging
12/7/2025,3:56:09,58.88,0,Discharging,,0,Discharging
12/7/2025,3:56:18,58.87,0,Discharging,,0,Discharging
12/7/2025,3:56:26,58.87,0,Discharging,,0,Discharging
12/7/2025,3:56:33,58.87,0,Discharging,,0,Discharging
12/7/2025,3:56:39,58.87,0,Discharging,,0,Discharging
12/7/2025,3:56:45,58.88,0,Discharging,,0,Discharging
12/7/2025,3:56:53,58.87,0,Discharging,,0,Discharging
12/7/2025,3:57:01,58.88,0,Discharging,,0,Discharging
12/7/2025,3:57:06,58.87,0,Discharging,,0,Discharging
12/7/2025,3:57:12,58.87,0,Discharging,,0,Discharging
12/7/2025,3:57:17,58.88,0,Discharging,,0,Discharging
12/7/2025,3:57:23,58.88,0,Discharging,,0,Discharging
12/7/2025,3:57:30,58.88,0,Discharging,,0,Discharging
12/7/2025,3:57:36,58.88,0,Discharging,,0,Discharging
12/7/2025,3:57:41,58.88,0,Discharging,,0,Discharging
12/7/2025,3:57:47,58.88,0,Discharging,,0,Discharging
12/7/2025,3:57:53,58.88,0,Discharging,,0,Discharging
12/7/2025,3:58:01,58.87,0,Discharging,,0,Discharging
12/7/2025,3:58:07,58.88,0,Discharging,,0,Discharging
12/7/2025,3:58:12,58.87,0,Discharging,,0,Discharging
12/7/2025,3:58:19,58.87,0,Discharging,,0,Discharging
12/7/2025,3:58:25,58.87,0,Discharging,,0,Discharging
12/7/2025,3:58:30,58.87,0,Discharging,,0,Discharging
12/7/2025,3:58:36,58.87,0,Discharging,,0,Discharging
12/7/2025,3:58:43,58.87,0,Discharging,,0,Discharging
12/7/2025,3:58:50,58.88,0,Discharging,,0,Discharging
12/7/2025,3:58:56,58.88,0,Discharging,,0,Discharging
12/7/2025,3:59:01,58.87,0,Discharging,,0,Discharging
12/7/2025,3:59:08,58.87,0,Discharging,,0,Discharging
12/7/2025,3:59:16,58.87,0,Discharging,,0,Discharging
12/7/2025,3:59:22,58.88,0,Discharging,,0,Discharging
12/7/2025,3:59:28,58.88,0,Discharging,,0,Discharging
12/7/2025,3:59:33,58.88,0,Discharging,,0,Discharging
12/7/2025,3:59:39,58.88,0,Discharging,,0,Discharging
12/7/2025,3:59:45,58.86,0,Discharging,,0,Discharging
12/7/2025,3:59:50,58.88,0,Discharging,,0,Discharging
12/7/2025,3:59:56,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:04,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:11,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:17,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:23,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:29,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:35,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:41,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:47,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:53,58.88,0,Discharging,,0,Discharging
12/7/2025,4:00:59,58.88,0,Discharging,,0,Discharging
12/7/2025,4:01:05,58.87,0,Discharging,,0,Discharging
12/7/2025,4:01:11,58.87,0,Discharging,,0,Discharging
12/7/2025,4:01:17,58.88,0,Discharging,,0,Discharging
12/7/2025,4:01:24,58.88,0,Discharging,,0,Discharging
12/7/2025,4:01:31,58.88,0,Discharging,,0,Discharging
12/7/2025,4:01:36,58.88,0,Discharging,,0,Discharging
12/7/2025,4:01:42,58.88,0,Discharging,,0,Discharging
12/7/2025,4:01:48,58.88,0,Discharging,,0,Discharging
12/7/2025,4:01:54,58.87,0,Discharging,,0,Discharging
12/7/2025,4:01:59,58.87,0,Discharging,,0,Discharging
12/7/2025,4:02:05,58.87,0,Discharging,,0,Discharging
12/7/2025,4:02:13,58.87,0,Discharging,,0,Discharging
12/7/2025,4:02:18,58.87,0,Discharging,,0,Discharging
12/7/2025,4:02:27,58.87,0,Discharging,,0,Discharging
12/7/2025,4:02:33,58.88,0,Discharging,,0,Discharging
12/7/2025,4:02:40,58.87,0,Discharging,,0,Discharging
12/7/2025,4:02:46,58.86,0,Discharging,,0,Discharging
12/7/2025,4:02:52,58.87,0,Discharging,,0,Discharging
12/7/2025,4:02:59,58.86,0,Discharging,,0,Discharging
12/7/2025,4:03:05,58.86,0,Discharging,,0,Discharging
12/7/2025,4:03:12,58.86,0,Discharging,,0,Discharging
12/7/2025,4:03:18,58.86,0,Discharging,,0,Discharging
12/7/2025,4:03:23,58.87,0,Discharging,,0,Discharging
12/7/2025,4:03:29,58.87,0,Discharging,,0,Discharging
12/7/2025,4:03:35,58.86,0,Discharging,,0,Discharging
12/7/2025,4:03:41,58.87,0,Discharging,,0,Discharging
12/7/2025,4:03:47,58.87,0,Discharging,,0,Discharging
12/7/2025,4:03:53,58.86,0,Discharging,,0,Discharging
12/7/2025,4:04:00,58.87,0,Discharging,,0,Discharging
12/7/2025,4:04:06,58.86,0,Discharging,,0,Discharging
12/7/2025,4:04:12,58.87,0,Discharging,,0,Discharging
12/7/2025,4:04:18,58.87,0,Discharging,,0,Discharging
12/7/2025,4:04:24,58.86,0,Discharging,,0,Discharging
12/7/2025,4:04:31,58.87,0,Discharging,,0,Discharging
12/7/2025,4:04:39,58.88,0,Discharging,,0,Discharging
12/7/2025,4:04:47,58.87,0,Discharging,,0,Discharging
12/7/2025,4:04:53,58.87,0,Discharging,,0,Discharging
12/7/2025,4:04:59,58.87,0,Discharging,,0,Discharging
12/7/2025,4:05:06,58.87,0,Discharging,,0,Discharging
12/7/2025,4:05:12,58.87,0,Discharging,,0,Discharging
12/7/2025,4:05:18,58.87,0,Discharging,,0,Discharging
12/7/2025,4:05:25,58.87,0,Discharging,,0,Discharging
12/7/2025,4:05:32,58.87,0,Discharging,,0,Discharging
12/7/2025,4:05:37,58.87,0,Discharging,,0,Discharging
12/7/2025,4:05:44,58.87,0,Discharging,,0,Discharging
12/7/2025,4:05:49,58.87,0,Discharging,,0,Discharging
12/7/2025,4:05:55,58.87,0,Discharging,,0,Discharging
12/7/2025,4:06:01,58.88,0,Discharging,,0,Discharging
12/7/2025,4:06:07,58.88,0,Discharging,,0,Discharging
12/7/2025,4:06:13,58.88,0,Discharging,,0,Discharging
12/7/2025,4:06:19,58.89,0,Discharging,,0,Discharging
12/7/2025,4:06:25,58.88,0,Discharging,,0,Discharging
12/7/2025,4:06:33,58.87,0,Discharging,,0,Discharging
12/7/2025,4:06:39,58.87,0,Discharging,,0,Discharging
12/7/2025,4:06:46,58.87,0,Discharging,,0,Discharging
12/7/2025,4:06:51,58.87,0,Discharging,,0,Discharging
12/7/2025,4:06:57,58.87,0,Discharging,,0,Discharging
12/7/2025,4:07:03,58.87,0,Discharging,,0,Discharging
12/7/2025,4:07:08,58.86,0,Discharging,,0,Discharging
12/7/2025,4:07:16,58.87,0,Discharging,,0,Discharging
12/7/2025,4:07:23,58.87,0,Discharging,,0,Discharging
12/7/2025,4:07:29,58.87,0,Discharging,,0,Discharging
12/7/2025,4:07:35,58.88,0,Discharging,,0,Discharging
12/7/2025,4:07:40,58.87,0,Discharging,,0,Discharging
12/7/2025,4:07:46,58.88,0,Discharging,,0,Discharging
12/7/2025,4:07:52,58.87,0,Discharging,,0,Discharging
12/7/2025,4:07:58,58.87,0,Discharging,,0,Discharging
12/7/2025,4:08:05,58.86,0,Discharging,,0,Discharging
12/7/2025,4:08:11,58.87,0,Discharging,,0,Discharging
12/7/2025,4:08:19,58.88,0,Discharging,,0,Discharging
12/7/2025,4:08:25,58.88,0,Discharging,,0,Discharging
12/7/2025,4:08:31,58.88,0,Discharging,,0,Discharging
12/7/2025,4:08:38,58.87,0,Discharging,,0,Discharging
12/7/2025,4:08:44,58.87,0,Discharging,,0,Discharging
12/7/2025,4:08:49,58.86,0,Discharging,,0,Discharging
12/7/2025,4:08:55,58.87,0,Discharging,,0,Discharging
12/7/2025,4:09:03,58.88,0,Discharging,,0,Discharging
12/7/2025,4:09:10,58.86,0,Discharging,,0,Discharging
12/7/2025,4:09:16,58.87,0,Discharging,,0,Discharging
12/7/2025,4:09:21,58.87,0,Discharging,,0,Discharging
12/7/2025,4:09:30,58.87,0,Discharging,,0,Discharging
12/7/2025,4:09:35,58.88,0,Discharging,,0,Discharging
12/7/2025,4:09:42,58.88,0,Discharging,,0,Discharging
12/7/2025,4:09:47,58.88,0,Discharging,,0,Discharging
12/7/2025,4:09:55,58.87,0,Discharging,,0,Discharging
12/7/2025,4:10:01,58.86,0,Discharging,,0,Discharging
12/7/2025,4:10:07,58.87,0,Discharging,,0,Discharging
12/7/2025,4:10:13,58.88,0,Discharging,,0,Discharging
12/7/2025,4:10:19,58.87,0,Discharging,,0,Discharging
12/7/2025,4:10:24,58.87,0,Discharging,,0,Discharging
12/7/2025,4:10:32,58.88,0,Discharging,,0,Discharging
12/7/2025,4:10:38,58.88,0,Discharging,,0,Discharging
12/7/2025,4:10:44,58.88,0,Discharging,,0,Discharging
12/7/2025,4:10:50,58.88,0,Discharging,,0,Discharging
12/7/2025,4:10:55,58.88,0,Discharging,,0,Discharging
12/7/2025,4:11:03,58.87,0,Discharging,,0,Discharging
12/7/2025,4:11:08,58.87,0,Discharging,,0,Discharging
12/7/2025,4:11:15,58.88,0,Discharging,,0,Discharging
12/7/2025,4:11:24,58.87,0,Discharging,,0,Discharging
12/7/2025,4:11:30,58.87,0,Discharging,,0,Discharging
12/7/2025,4:11:37,58.87,0,Discharging,,0,Discharging
12/7/2025,4:11:43,58.87,0,Discharging,,0,Discharging
12/7/2025,4:11:49,58.87,0,Discharging,,0,Discharging
12/7/2025,4:11:55,58.87,0,Discharging,,0,Discharging
12/7/2025,4:12:01,58.88,0,Discharging,,0,Discharging
12/7/2025,4:12:07,58.88,0,Discharging,,0,Discharging
12/7/2025,4:12:14,58.88,0,Discharging,,0,Discharging
12/7/2025,4:12:19,58.88,0,Discharging,,0,Discharging
12/7/2025,4:12:25,58.88,0,Discharging,,0,Discharging
12/7/2025,4:12:31,58.87,0,Discharging,,0,Discharging
12/7/2025,4:12:36,58.86,0,Discharging,,0,Discharging
12/7/2025,4:12:42,58.86,0,Discharging,,0,Discharging
12/7/2025,4:12:48,58.86,0,Discharging,,0,Discharging
12/7/2025,4:12:54,58.87,0,Discharging,,0,Discharging
12/7/2025,4:13:01,58.87,0,Discharging,,0,Discharging
12/7/2025,4:13:06,58.87,0,Discharging,,0,Discharging
12/7/2025,4:13:12,58.86,0,Discharging,,0,Discharging
12/7/2025,4:13:17,58.86,0,Discharging,,0,Discharging
12/7/2025,4:13:23,58.86,0,Discharging,,0,Discharging
12/7/2025,4:13:29,58.87,0,Discharging,,0,Discharging
12/7/2025,4:13:34,58.88,0,Discharging,,0,Discharging
12/7/2025,4:13:40,58.87,0,Discharging,,0,Discharging
12/7/2025,4:13:46,58.87,0,Discharging,,0,Discharging
12/7/2025,4:13:53,58.88,0,Discharging,,0,Discharging
12/7/2025,4:13:58,58.88,0,Discharging,,0,Discharging
